,id,text,datetime,authors,year_of_creation
454,106104,"играйте сами сами пойте
и сами хлопайте в конце
а я не те по чьим заявкам
концерт
",2022-09-09 12:00:00,Нестер Пим,2013
455,106103,"такого китча лубяного
ребрендинг во флакон привнёс
что не взглянуть на джонсонсбэби
без слёз
",2022-09-09 07:00:00,Олег Олег,2014
456,106101,"неважно что с ильи содрали
три шкуры в местном ателье
зато оксана ходит в новом
илье
",2022-09-08 17:00:00,тодибо,Unknown
457,106100,"мы на рысях вошли в деревню
прошед украиною всей
ночовка хлопци роспрягайте
рысей
",2022-09-08 12:00:00,Нестер Пим,2013
458,106099,"внезапная как выстрел в спину
как снег в июне как любовь
приехала из сыктывкара
свекровь
",2022-09-08 07:00:00,Дей,2014
459,106097,"всерьёз заволновалось море
когда плескаться прибрели
сто сорок восемь килограммов
ильи
",2022-09-07 17:00:00,НиРо,Unknown
460,106096,"эй девка высунься в окошко
не поспешает ли горгаз
и барин полноте куда там
пурга с
",2022-09-07 12:00:00,Нестер Пим,2013
461,106094,"пройдут года наступит старость
морщины вскочут на лице
а мы всё так же ку за пару
кэцэ
",2022-09-07 07:00:00,Олег Олег,2014
462,106093,"да ну вас к чорту крикнул воланд
и поплевал через плечо
я часть той силы что не хочет
ничо
",2022-09-06 17:00:00,H_N,Unknown
463,106092,"при зоне строгого режима
весь день дежурил часовой
а заключённый оказался
совой
",2022-09-06 12:00:01,Нестер Пим,2013
464,106091,"под утро с крыши воротилась
в прозрачном кружевном белье
увидев фрекен молвил мальчик
hell yeah
",2022-09-06 07:00:01,oless,2014
465,106090,"сижу за партой с дездемоной
мечтаю придушить её
но мы пока что изучаем
е ё
",2022-09-05 17:00:01,журкова,Unknown
466,106089,"нам говорят ты лёд так дыбься
ты ледокол так ледоколь
а нас обоих занимает
доколь
",2022-09-05 12:00:02,Нестер Пим,2013
467,106070,"молокососам здесь не место
пророкотал диджей в эфир
и выпил залпом из фужера
кефир
",2022-09-05 08:11:44,Олег Олег,2014
468,106069,"олег стихи читал со сцены 
и это был его дебют 
теперь он точно знает место 
где бьют 
",2022-09-04 17:00:00,Bartos,Unknown
469,106068,"шпион доносит что в кабуки 
что ни спектакыль то говно 
из центра следует шыфровка 
а в но
",2022-09-04 12:00:00,Нестер Пим,2013
470,106067,"художник должен быть голодным 
небритым и в одном белье 
а не при шляпе и отдельном 
жилье
",2022-09-04 07:00:00,oless,2014
